bot,comment,server_name,namespace,timestamp,title,type,user,wiki,log_type,minor,length_old,length_new
False,/* Chart history */ ++,en.wikipedia.org,0,1605469757,List of Billboard number-one R&B songs of 1955,edit,ChrisTheDude,enwiki,unknown,False,5915,6225
True,Moving [[:Category:Isle of Raasay]] to [[:Category:Raasay]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469755,Eilean Tigh,edit,JJMC89 bot III,enwiki,unknown,True,2468,2460
True,Moving [[:Category:Isle of Raasay]] to [[:Category:Raasay]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469757,Hallaig,edit,JJMC89 bot III,enwiki,unknown,True,6868,6860
True,Moving [[:Category:Isle of Raasay]] to [[:Category:Raasay]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469753,Eilean Fladday,edit,JJMC89 bot III,enwiki,unknown,True,1892,1884
True,"[[:Raasay]] added to category, [[Special:WhatLinksHere/Raasay|this page is included within other pages]]",en.wikipedia.org,14,1605469747,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Eilean Tigh]] added to category, [[Special:WhatLinksHere/Eilean Tigh|this page is included within other pages]]",en.wikipedia.org,14,1605469755,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Eilean Tigh]] removed from category, [[Special:WhatLinksHere/Eilean Tigh|this page is included within other pages]]",en.wikipedia.org,14,1605469755,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,/* as Tabitha St. Germain */,en.wikipedia.org,0,1605469754,Tabitha St. Germain,edit,2600:8807:901:5A00:AC18:7293:483F:DD71,enwiki,unknown,False,19720,19782
True,"[[:Raasay]] removed from category, [[Special:WhatLinksHere/Raasay|this page is included within other pages]]",en.wikipedia.org,14,1605469747,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Hallaig]] added to category, [[Special:WhatLinksHere/Hallaig|this page is included within other pages]]",en.wikipedia.org,14,1605469757,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Eilean Fladday]] added to category, [[Special:WhatLinksHere/Eilean Fladday|this page is included within other pages]]",en.wikipedia.org,14,1605469753,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,/* RfC about the updating the photo-montage in Infobox */ conditional support,en.wikipedia.org,1,1605469755,Talk:Delhi,edit,DreamLinker,enwiki,unknown,False,63746,64171
True,"[[:Eilean Fladday]] removed from category, [[Special:WhatLinksHere/Eilean Fladday|this page is included within other pages]]",en.wikipedia.org,14,1605469753,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,/* Introduction */,en.wikipedia.org,0,1605469759,Forsvarets Spesialkommando,edit,Znuddel,enwiki,unknown,False,20587,20630
True,"[[:Hallaig]] removed from category, [[Special:WhatLinksHere/Hallaig|this page is included within other pages]]",en.wikipedia.org,14,1605469757,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,"[[:Forsvarets Spesialkommando]] removed from category, [[Special:WhatLinksHere/Forsvarets Spesialkommando|this page is included within other pages]]",en.wikipedia.org,14,1605469759,Category:All articles with unsourced statements,categorize,Znuddel,enwiki,unknown,unknown,-999,-999
False,"[[:Forsvarets Spesialkommando]] removed from category, [[Special:WhatLinksHere/Forsvarets Spesialkommando|this page is included within other pages]]",en.wikipedia.org,14,1605469759,Category:Articles with unsourced statements from September 2016,categorize,Znuddel,enwiki,unknown,unknown,-999,-999
True,Moving [[:Category:Isle of Raasay]] to [[:Category:Raasay]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469759,Isle of Raasay Distillery,edit,JJMC89 bot III,enwiki,unknown,True,10874,10866
True,Moving [[:Category:Isle of Raasay]] to [[:Category:Raasay]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469762,Calum MacLeod (of Raasay),edit,JJMC89 bot III,enwiki,unknown,True,7389,7381
False,,en.wikipedia.org,0,1605469761,Battle of Vienna,edit,Surtsicna,enwiki,unknown,False,54556,54507
True,"[[:Isle of Raasay Distillery]] added to category, [[Special:WhatLinksHere/Isle of Raasay Distillery|this page is included within other pages]]",en.wikipedia.org,14,1605469759,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Isle of Raasay Distillery]] removed from category, [[Special:WhatLinksHere/Isle of Raasay Distillery|this page is included within other pages]]",en.wikipedia.org,14,1605469759,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Calum MacLeod (of Raasay)]] added to category, [[Special:WhatLinksHere/Calum MacLeod (of Raasay)|this page is included within other pages]]",en.wikipedia.org,14,1605469762,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Calum MacLeod (of Raasay)]] removed from category, [[Special:WhatLinksHere/Calum MacLeod (of Raasay)|this page is included within other pages]]",en.wikipedia.org,14,1605469762,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,Add: work. Removed parameters. Some additions/deletions were actually parameter name changes. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Suggested by Abductive | [[Category:1944 films]] | via #UCB_Category 101/808,en.wikipedia.org,0,1605469762,You Can't Ration Love,edit,Citation bot,enwiki,unknown,False,2797,2792
False,/* External links */,en.wikipedia.org,0,1605469763,Cops and Robbers (1973 film),edit,Dimadick,enwiki,unknown,False,4525,4571
True,Moving [[:Category:Isle of Raasay]] to [[:Category:Raasay]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469764,"Osgaig, Raasay",edit,JJMC89 bot III,enwiki,unknown,True,149,141
True,"[[:Osgaig, Raasay]] added to category",en.wikipedia.org,14,1605469764,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Osgaig, Raasay]] removed from category",en.wikipedia.org,14,1605469764,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,"[[:Cops and Robbers (1973 film)]] added to category, [[Special:WhatLinksHere/Cops and Robbers (1973 film)|this page is included within other pages]]",en.wikipedia.org,14,1605469763,Category:Films produced by Elliott Kastner,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,/* Archives= */,en.wikipedia.org,3,1605469765,User talk:Gameshowandsportsfan2007,edit,Gameshowandsportsfan2007,enwiki,unknown,False,2520,2519
True,"Alter: pages. Add: chapter-url-access, chapter-url. Removed or converted URL. Removed parameters. Formatted [[WP:ENDASH|dashes]]. Some additions/deletions were actually parameter name changes. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Suggested by Abductive | [[Category:1944 films]] | via #UCB_Category 100/808",en.wikipedia.org,0,1605469759,The Tiger Woman (1944 film),edit,Citation bot,enwiki,unknown,False,8905,8931
False,,en.wikipedia.org,10,1605469761,Template:Polish political parties,edit,Abcmaxx,enwiki,unknown,False,7403,7411
False,/* Marine ecoregions */,en.wikipedia.org,0,1605469766,List of ecoregions in Canada (WWF),edit,Ponderosapine210,enwiki,unknown,False,10515,10519
True,Moving [[:Category:Isle of Raasay]] to [[:Category:Raasay]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469766,George Rainy,edit,JJMC89 bot III,enwiki,unknown,True,13079,13071
True,"[[:George Rainy]] added to category, [[Special:WhatLinksHere/George Rainy|this page is included within other pages]]",en.wikipedia.org,14,1605469766,Category:Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,/* Bibliography */,en.wikipedia.org,0,1605469767,Banu Munqidh,edit,Al Ameer son,enwiki,unknown,False,31848,32136
True,"[[:George Rainy]] removed from category, [[Special:WhatLinksHere/George Rainy|this page is included within other pages]]",en.wikipedia.org,14,1605469766,Category:Isle of Raasay,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,merge from [[:Mbanga soup]],en.wikipedia.org,0,1605469762,Palm nut soup,edit,DGG,enwiki,unknown,False,4225,5345
True,Add: work. Removed parameters. Some additions/deletions were actually parameter name changes. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Suggested by Abductive | [[Category:1944 films]] | via #UCB_Category 114/808,en.wikipedia.org,0,1605469767,Bordertown Trail,edit,Citation bot,enwiki,unknown,False,2712,2707
True,Alter: title. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Suggested by Abductive | [[Category:1944 films]] | via #UCB_Category 105/808,en.wikipedia.org,0,1605469764,The Girl from Beskydy Mountains,edit,Citation bot,enwiki,unknown,False,3357,3356
False,Reporting [[Special:Contributions/79.21.94.39|79.21.94.39]].,en.wikipedia.org,4,1605469768,Wikipedia:Administrator intervention against vandalism,edit,IanDBeacon,enwiki,unknown,False,3242,3528
True,[[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,14,1605469768,Category:Old City of Bern,log,JJMC89 bot III,enwiki,move,unknown,-999,-999
False,"[[:Banu Munqidh]] removed from category, [[Special:WhatLinksHere/Banu Munqidh|this page is included within other pages]]",en.wikipedia.org,14,1605469767,Category:Harv and Sfn no-target errors,categorize,Al Ameer son,enwiki,unknown,unknown,-999,-999
True,[[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,15,1605469769,Category talk:Old City of Bern,log,JJMC89 bot III,enwiki,move,unknown,-999,-999
True,[[:Category:Old City (Bern)]] removed from category,en.wikipedia.org,14,1605469770,Category:Categories for speedy renaming,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,[[:Category:Old City (Bern)]] removed from category,en.wikipedia.org,14,1605469770,Category:Categories for discussion from November 2020,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,[[:Category:Old City (Bern)]] removed from category,en.wikipedia.org,14,1605469770,Category:All categories for discussion,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,"| coordinates       = {{coord|30.410930|-91.188749|display=inline,title}}",en.wikipedia.org,0,1605469770,LSU Football Operations Center,edit,NatureBoyMD,enwiki,unknown,False,5995,6062
False,"[[:LSU Football Operations Center]] added to category, [[Special:WhatLinksHere/LSU Football Operations Center|this page is included within other pages]]",en.wikipedia.org,14,1605469770,Category:Infobox mapframe without OSM relation ID on Wikidata,categorize,NatureBoyMD,enwiki,unknown,unknown,-999,-999
False,"[[:LSU Football Operations Center]] added to category, [[Special:WhatLinksHere/LSU Football Operations Center|this page is included within other pages]]",en.wikipedia.org,14,1605469770,Category:Coordinates not on Wikidata,categorize,NatureBoyMD,enwiki,unknown,unknown,-999,-999
False,"[[:LSU Football Operations Center]] added to category, [[Special:WhatLinksHere/LSU Football Operations Center|this page is included within other pages]]",en.wikipedia.org,14,1605469770,Category:Pages using the Kartographer extension,categorize,NatureBoyMD,enwiki,unknown,unknown,-999,-999
True,Category moved,en.wikipedia.org,14,1605469770,Category:Old City (Bern),edit,JJMC89 bot III,enwiki,unknown,True,416,68
False,/* a */,en.wikipedia.org,2,1605469771,User:Tahc/sandbox,edit,Tahc,enwiki,unknown,False,156537,156820
True,"Alter: pages, title. Add: chapter-url. Removed or converted URL. Formatted [[WP:ENDASH|dashes]]. Some additions/deletions were actually parameter name changes. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Suggested by Abductive | [[Category:1944 films]] | via #UCB_Category 118/808",en.wikipedia.org,0,1605469774,What's Cookin' Doc?,edit,Citation bot,enwiki,unknown,False,11037,11053
True,Moving [[:Category:Old City of Bern]] to [[:Category:Old City (Bern)]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469772,Old City (Bern),edit,JJMC89 bot III,enwiki,unknown,True,55216,55215
True,Moving [[:Category:Old City of Bern]] to [[:Category:Old City (Bern)]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469774,Town hall of Bern,edit,JJMC89 bot III,enwiki,unknown,True,11074,11073
True,Alter: pages. Formatted [[WP:ENDASH|dashes]]. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Suggested by Abductive | [[Category:1944 films]] | via #UCB_Category 119/808,en.wikipedia.org,0,1605469775,How to Play Golf,edit,Citation bot,enwiki,unknown,False,2412,2414
True,"[[:Old City (Bern)]] added to category, [[Special:WhatLinksHere/Old City (Bern)|this page is included within other pages]]",en.wikipedia.org,14,1605469772,Category:Old City (Bern),categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Old City (Bern)]] removed from category, [[Special:WhatLinksHere/Old City (Bern)|this page is included within other pages]]",en.wikipedia.org,14,1605469772,Category:Old City of Bern,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Town hall of Bern]] added to category, [[Special:WhatLinksHere/Town hall of Bern|this page is included within other pages]]",en.wikipedia.org,14,1605469774,Category:Old City (Bern),categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,Moving [[:Category:Old City of Bern]] to [[:Category:Old City (Bern)]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,10,1605469776,Template:Old City of Bern,edit,JJMC89 bot III,enwiki,unknown,True,2054,2053
True,"[[:Town hall of Bern]] removed from category, [[Special:WhatLinksHere/Town hall of Bern|this page is included within other pages]]",en.wikipedia.org,14,1605469774,Category:Old City of Bern,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,/* Marketing */Added information it was not a director's cut merely extended,en.wikipedia.org,0,1605469775,Sucker Punch (2011 film),edit,5.70.187.23,enwiki,unknown,False,60487,60625
True,"[[:Template:Old City of Bern]] added to category, [[Special:WhatLinksHere/Template:Old City of Bern|this page is included within other pages]]",en.wikipedia.org,14,1605469776,Category:Old City (Bern),categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Template:Old City of Bern]] removed from category, [[Special:WhatLinksHere/Template:Old City of Bern|this page is included within other pages]]",en.wikipedia.org,14,1605469776,Category:Old City of Bern,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
False,/* Jill Biden */,en.wikipedia.org,3,1605469778,User talk:Surtsicna,edit,Surtsicna,enwiki,unknown,False,11392,11495
True,Moving [[:Category:Old City of Bern]] to [[:Category:Old City (Bern)]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469778,Aarbergergasse,edit,JJMC89 bot III,enwiki,unknown,True,4954,4953
True,"[[:Aarbergergasse]] added to category, [[Special:WhatLinksHere/Aarbergergasse|this page is included within other pages]]",en.wikipedia.org,14,1605469778,Category:Old City (Bern),categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,"[[:Aarbergergasse]] removed from category, [[Special:WhatLinksHere/Aarbergergasse|this page is included within other pages]]",en.wikipedia.org,14,1605469778,Category:Old City of Bern,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,Moving [[:Category:Old City of Bern]] to [[:Category:Old City (Bern)]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469782,Äussere Neustadt (Bern),edit,JJMC89 bot III,enwiki,unknown,True,2174,2173
True,"[[:Äussere Neustadt (Bern)]] added to category, [[Special:WhatLinksHere/Äussere Neustadt (Bern)|this page is included within other pages]]",en.wikipedia.org,14,1605469782,Category:Old City (Bern),categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,Moving [[:Category:Old City of Bern]] to [[:Category:Old City (Bern)]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469780,Amthausgasse,edit,JJMC89 bot III,enwiki,unknown,True,1852,1851
False,"Whether one uses it for single or promo single release, I found it from [[Katy Perry discography]]",en.wikipedia.org,0,1605469782,Smile (Katy Perry album),edit,SNUGGUMS,enwiki,unknown,False,62770,63006
True,"[[:Äussere Neustadt (Bern)]] removed from category, [[Special:WhatLinksHere/Äussere Neustadt (Bern)|this page is included within other pages]]",en.wikipedia.org,14,1605469782,Category:Old City of Bern,categorize,JJMC89 bot III,enwiki,unknown,unknown,-999,-999
True,Moving [[:Category:Old City of Bern]] to [[:Category:Old City (Bern)]] per [[Wikipedia:Categories for discussion/Speedy]],en.wikipedia.org,0,1605469784,Bahnhofplatz,edit,JJMC89 bot III,enwiki,unknown,True,3295,3294
